Contract title,Suppliers name,Buyer name,Buyer parent, Total amount ,Procurement method,Start date,End date, Contract amount ,Contract currency,Source,QQW Link
Exp. 077 Encuentro Internacional de Blogueras. Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $54,936.20 ",direct,2013-10-01T00:00:00.000Z,2013-10-07T00:00:00.000Z," $54,936.20 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/066/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F066%2F2013
"Contratación para la Prestación de los Servicios de Expedición y Suministro de Boletos para Transportación Aerea Nacional e Internacional; as{i como la Organización de Congesos, Seminarios, Exposiciones, Convenciones y Otros Similares para el Instituto Nacional de las Mujeres",EL MUNDO ES TUYO S.A. DE C.V.,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $50,028.30 ",open,2005-03-01T00:00:00.000Z,," $50,028.30 ",MXN,http://web.compranet.gob.mx:8000/pls/cnet2k2/C2ContratosAdU.detalleadq?p_numcon=INMUJERES/008/05&p_CveDep=06104&p_CveUni=001&p_NumeroLc=026&p_AnioLc=2004&ConSin=1,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-026-04
Exp. 078 5o Encuentro de la Red Internacional de Periodistas con Vision de Género y de la Red Nacional de Periodistas (Mexico). Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $48,757.20 ",direct,2013-10-10T00:00:00.000Z,2013-10-13T00:00:00.000Z," $48,757.20 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/067/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F067%2F2013
Exp. 101 2da Sesión Ordinaria del SNIHM 2013-2018. Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $43,550.00 ",direct,2013-11-22T00:00:00.000Z,2013-11-22T00:00:00.000Z," $43,550.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/085/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F085%2F2013
Servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares. Exp.050 Décima cuarta sesión ordinaria del SNIMH el 26 de julio de 2012.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $33,922.74 ",direct,2012-07-17T00:00:00.000Z,2012-07-26T00:00:00.000Z," $33,922.74 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/050/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F050%2F2012
Exp. 089 Reunión de Registros administrativos en materia penal. Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $27,120.00 ",direct,2013-10-15T00:00:00.000Z,2013-10-15T00:00:00.000Z," $27,120.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/075/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F075%2F2013
Exp. 115 Ceremonia de premiación del Concurso Mujer Migrante Cuéntame tu Historia Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $27,097.00 ",direct,2013-12-11T00:00:00.000Z,2013-12-12T00:00:00.000Z," $27,097.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/094/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F094%2F2013
Exp. 065 Mesa de detección de necesidades empresariales de las mujeres indigenas y rurales Oaxaca de Juarez Oaxaca. Prestación del servicio integral para la organización de congresos seminarios exposisciones convenciones y otros similares asi como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE ASUNTOS INTERNACIONALES,INSTITUTO NACIONAL DE LAS MUJERES," $24,509.00 ",direct,2013-08-15T00:00:00.000Z,2013-08-19T00:00:00.000Z," $24,509.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/056/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F056%2F2013
Primera reunión del Comité de Gestión por Competencias para la Igualdad de Género. Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $22,645.00 ",direct,2013-04-09T00:00:00.000Z,2013-04-24T00:00:00.000Z," $22,645.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/025/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F025%2F2013
Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas. Exp 026 Taller Alineación al EC de asistencia vía telefónica a personas en situación de violencia de género del 11 al 13 de junio de 2012.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $20,212.50 ",direct,2012-04-26T00:00:00.000Z,2012-06-13T00:00:00.000Z," $20,212.50 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/026/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F026%2F2012
Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas. xp 027 Taller Especialización sobre temas de género del 27 al 29 de agosto.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $20,212.50 ",direct,2012-04-24T00:00:00.000Z,2012-08-29T00:00:00.000Z," $20,212.50 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/027/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F027%2F2012
Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas de conformidad con las especificaciones establecidas en el anexo de eventos de este contrato para la celebración del: Exp 025 Taller Especialización sobre temas de género del 28 al 30 de mayo 2012.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $20,212.50 ",direct,2012-05-25T00:00:00.000Z,2012-05-30T00:00:00.000Z," $20,212.50 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/025/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F025%2F2012
Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas de conformidad con las especificaciones establecidas en el anexo de eventos de este contrato para la celebración del:Exp 033 Segunda Sesión Ordinaria de la Junta de Gobierno,El Mundo es Tuyo S.A. de C.V.,SECRETARÍA TÉCNICA,INSTITUTO NACIONAL DE LAS MUJERES," $16,810.00 ",direct,2012-04-30T00:00:00.000Z,2014-05-18T00:00:00.000Z," $16,810.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/033/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F033%2F2012
Servicio Integral para la Organización de Congresos Seminarios Exposiciones Convenciones y otros similares asi como el traslado de personas Primera Sesión Ordinaria de la Junta de Gobierno 2012 .,El Mundo es Tuyo S.A. de C.V.,SECRETARÍA TÉCNICA,INSTITUTO NACIONAL DE LAS MUJERES," $16,810.00 ",direct,2012-02-16T00:00:00.000Z,2012-02-17T00:00:00.000Z," $16,810.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/010/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F010%2F2012
Exp. 033 Reunión de Trabajo de los Consejos Consultivo y Social con la Presidenta y Secretaria Ejecutiva del Instituto para la Elaboración del Plan Anual de Actividades Alineado al Plan Nacional de Desarrollo. Prestación del servicio integral para la organización de congresos seminarios exposisciones convenciones y otros similares asi como el traslado de personas.,El Mundo es Tuyo S.A. de C.V.,SECRETARÍA TÉCNICA,INSTITUTO NACIONAL DE LAS MUJERES," $16,646.00 ",direct,2013-05-20T00:00:00.000Z,2013-05-23T00:00:00.000Z," $16,646.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/033/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F033%2F2013
Servicio Integral para la Organización de Congresos Seminarios Exposiciones Convenciones y otros Similares así como el traslado de personas.Sexta sesión extraordinaria del sistema nacional para prevenir atender sancionar y erradicar la violencia contra las mujeres.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $14,860.00 ",direct,2012-02-06T00:00:00.000Z,2012-02-08T00:00:00.000Z," $14,860.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/005/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F005%2F2012
Servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas. Exp 017 Reunión con la Secretaría de Salud Estatal Federal para la Instalación de las Casas de la Salud en la Sierra Tarahumara.,El Mundo es Tuyo S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $14,384.32 ",direct,2012-02-14T00:00:00.000Z,2012-02-16T00:00:00.000Z," $14,384.32 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/011/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F011%2F2012
INMUJERES/MARCO/004/13,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $98,766.00 ",direct,2013-11-28T00:00:00.000Z,2013-11-29T00:00:00.000Z," $98,766.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=350812,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N204-2013
INMUJERES/MARCO/002/13,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $97,438.00 ",direct,2013-07-30T00:00:00.000Z,2013-08-09T00:00:00.000Z," $97,438.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=275141,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N67-2013
INMUJERES/SIMPLIFICADO/011/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $95,355.00 ",direct,2013-03-15T00:00:00.000Z,2015-09-24T00:00:00.000Z," $95,355.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=250871,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N23-2013
INMUJERES/SIMPLIFICADO/023/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $92,647.00 ",direct,2013-04-03T00:00:00.000Z,2013-04-06T00:00:00.000Z," $92,647.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=252471,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N35-2013
ALINEACIÓN DEL PND Y EL PROIGUALDAD,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $88,122.00 ",direct,2013-11-20T00:00:00.000Z,2013-11-21T00:00:00.000Z," $88,122.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=331631,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N191-2013
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $85,942.25 ",direct,2012-06-29T00:00:00.000Z,2012-08-03T00:00:00.000Z," $85,942.25 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=187683,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N88-2012
INMUJERES/MARCO/005/13,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $84,081.64 ",direct,2013-11-21T00:00:00.000Z,2013-11-22T00:00:00.000Z," $84,081.64 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=333606,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N195-2013
INMUJERES/SIMPLIFICADOS/034/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $78,725.00 ",direct,2013-05-24T00:00:00.000Z,2013-05-27T00:00:00.000Z," $78,725.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=279004,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N55-2013
INMUJERES/SIMPLIFICADO/058/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $67,780.00 ",direct,2013-08-22T00:00:00.000Z,2013-08-30T00:00:00.000Z," $67,780.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=290162,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N113-2013
INMUJERES/SIMPLIFICADO/066/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $63,036.20 ",direct,2013-10-01T00:00:00.000Z,2013-10-07T00:00:00.000Z," $63,036.20 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=306778,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N138-2013
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $60,170.00 ",direct,2012-05-31T00:00:00.000Z,2012-06-07T00:00:00.000Z," $60,170.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=187623,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N71-2012
INMUJERES/SIMPLIFICADO/087/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $56,458.00 ",direct,2013-11-18T00:00:00.000Z,2013-11-19T00:00:00.000Z," $56,458.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=331598,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N190-2013
INMUJERES/SIMPLIFICADO/067/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $48,757.20 ",direct,2013-10-10T00:00:00.000Z,2013-10-13T00:00:00.000Z," $48,757.20 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=307389,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N139-2013
INMUJERES/SIMPLIFICADO/085/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $43,550.00 ",direct,2013-11-22T00:00:00.000Z,2013-11-22T00:00:00.000Z," $43,550.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=329100,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N187-2013
INMUJERES/SIMPLIFICADO/075/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $27,120.00 ",direct,2013-10-15T00:00:00.000Z,2013-10-15T00:00:00.000Z," $27,120.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=314155,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N158-2013
INMUJERES/SIMPLIFICADO/094/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $27,097.00 ",direct,2013-12-11T00:00:00.000Z,2013-12-12T00:00:00.000Z," $27,097.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=335872,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N202-2013
INMUJERES-SIMPLIFICADO-056-2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $24,509.00 ",direct,2013-08-15T00:00:00.000Z,2013-08-19T00:00:00.000Z," $24,509.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=288840,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N111-2013
INMUJERES/SIMPLIFICADO/025/2013,EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $22,645.00 ",direct,2013-04-09T00:00:00.000Z,2013-04-24T00:00:00.000Z," $22,645.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=253103,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N39-2013
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $20,212.50 ",direct,2012-05-25T00:00:00.000Z,2012-05-30T00:00:00.000Z," $20,212.50 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=100418,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N49-2012
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $20,212.50 ",direct,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z," $20,212.50 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=100387,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N48-2012
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",EL MUNDO ES TUYO SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $16,810.00 ",direct,2012-04-30T00:00:00.000Z,2012-05-18T00:00:00.000Z," $16,810.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=187314,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N59-2012
